	RCC4-EV	RCC4-VHL
USP27X-AS1	21.8442122468639	9.18422101207031
USP28	519.88462783382	375.703090291067
USP29	0	0
USP3	308.797634348174	316.080561486699
USP3-AS1	8.10114569431913	7.31753948333292
USP30	99.9637794537226	90.7935203415337
USP30-AS1	0	0
USP31	56.522755298913	64.4516741508134
USP32	384.972301356818	287.194004539721
USP32P1	150.772503077703	47.390501903003
USP32P2	48.9788753331631	61.7566142202046
USP32P3	32.4113812990772	31.7816504602957
USP33	418.630543175548	525.305130825623
USP34	397.40631350509	391.142648830267
USP35	78.2913122006102	63.92123067639
USP36	555.145790645883	434.46202136612
USP37	83.377439374873	65.6211921420995
USP38	75.9395078827692	74.1951163345147
USP39	782.681584884718	795.237357792496
USP4	284.272402754847	139.933344131284
USP40	268.933213730769	181.829116385008
USP41	0	0
USP42	140.212984783642	131.309297194726
USP43	78.5909120160322	53.6193105860849
USP44	0	0
USP45	168.82620046304	157.254125512447
USP46	100.937207687733	88.7397837809468
USP46-AS1	12.5011063919113	12.611606633341
USP47	535.763824800357	570.758760300011
USP48	385.563482218359	210.217190253733
USP49	57.2202913832675	40.4808433969132
USP5	1687.05225513004	2153.92981068218
USP50	0	2.0779212610878
USP51	18.6454205791011	5.50006591101277
USP53	126.805602508384	104.692919395876
USP54	316.362490949565	408.046267950385
USP6	2.09731492200239	2.93627801905694
USP6NL	148.337353918528	184.334434094823
USP7	762.615021452168	834.435287636278
USP8	559.068963843059	611.736276257803
USP8P1	0	0
USP9X	408.923067542491	300.62600424041
USP9Y	0	0
USP9YP1	0	0
USP9YP10	0	0
USP9YP11	0	0
USP9YP12	0	0
USP9YP13	0	0
USP9YP14	0	0
USP9YP15	0	0
USP9YP16	0	0
USP9YP17	0	0
USP9YP18	0	0
USP9YP19	0	0
USP9YP2	0	0
USP9YP20	0	0
USP9YP21	0	0
USP9YP22	0	0
USP9YP23	0	0
USP9YP24	0	0
USP9YP25	0	0
USP9YP26	0	0
USP9YP27	0	0
USP9YP28	0	0
USP9YP29	0	0
USP9YP3	0	0
USP9YP30	0	0
USP9YP31	0	0
USP9YP33	0	0
USP9YP34	0	0
USP9YP35	0	0
USP9YP36	0	0
USP9YP4	0	0
USP9YP5	0	0
USP9YP6	0	0
USP9YP7	0	0
USP9YP8	0	0
USP9YP9	0	0
USPL1	126.533390470245	115.851366668699
UST	79.1181945202496	151.697361820512
UST-AS1	0	0
UTF1	0	0
UTP11	1235.30859149633	1943.34842056511
UTP14A	646.812797424697	789.010359626788
UTP14C	0	0
UTP15	165.605095698085	217.289509452317
UTP18	468.612248896833	360.914974961105
UTP20	168.35702498276	251.674702954486
UTP23	310.632402367018	224.20082601116
UTP25	204.451442518088	185.382704596285
UTP3	367.669036816627	277.416638977855
UTP4	1252.04554498122	1525.31318521703
UTP6	797.909537695971	602.01416006296
UTRN	613.128039434043	440.774037616095
UTS2	0	0
UTS2B	11.6604914456145	4.96483885910652
UTS2R	0	0
UTY	0.58504088601136	0
UVRAG	113.286054307919	92.9557164218613
UVRAG-DT	6.64138103895968	0
UVSSA	35.8592390404444	34.7047402896389
UXS1	2749.48235915896	2126.00829761169
UXT	3688.65191210291	1512.59443407131
UXT-AS1	20.7228822679248	6.06885423760947
VAC14	740.477136306324	576.348456350075
VAC14-AS1	2.013911973644	4.74460371411904
VAMP1	72.5125105629956	90.3693065917694
VAMP2	384.644132254627	252.581276648836
VAMP3	1005.68917622413	791.286542069366
VAMP4	70.4835682391598	93.8419170312346
VAMP5	558.982539329456	451.893835107502
VAMP7	647.599217886667	662.063761328735
VAMP8	1982.30647865992	1292.5762081233
VAMP9P	0	0
VANGL1	346.837378199891	418.952538740128
VANGL2	1.1720574108366	6.51521347356931
VAPA	1160.16176026511	3347.01406785043
VAPB	1033.76286818627	776.951646883308
VARS	1879.89023415389	1463.46796999397
VARS2	563.397084890057	321.799433186877
VASH1	31.7794867827642	8.98310111893661
VASH1-AS1	77.0421661380164	41.1876122054855
VASH2	8.08940807548374	13.8378795797823
VASN	196.699888048785	378.893679297897
VASP	1119.46081156209	1455.16316491564
VAT1	5238.77519775217	3762.6178164814
VAT1L	0	0
VAV1	1.97993873364851	0
VAV2	239.782314389868	242.789522238366
VAV3	836.824102162077	1069.94898852322
VAV3-AS1	0	0
VAX1	0.688684447707992	0
VAX2	2.68148420265468	0
VBP1	638.918570842619	536.911118935218
VCAM1	0.527689253384986	1285.94580762859
VCAN	3050.7346996038	3122.04571587924
VCAN-AS1	13.0057077877851	0
VCL	4654.84541488354	4407.83572372328
VCP	1722.07556652412	1493.03773996558
VCPIP1	70.7567293586902	48.6071505202456
VCPKMT	49.3453175951213	25.9447711434882
VCX	0	0
VCX2	0	0
VCX3A	0	0
VCX3B	0	0
VCY	0	0
VCY1B	0	0
VDAC1	5297.09276280647	6605.244423051
VDAC1P1	0	0
VDAC1P10	0	0
VDAC1P11	0	0
VDAC1P12	0	0
VDAC1P13	0	0
VDAC1P2	0	0
VDAC1P3	0	0
VDAC1P4	0	0
VDAC1P5	0	0
VDAC1P6	0	0
VDAC1P7	0	0
VDAC1P8	9.86432585967255	8.25839865932307
VDAC1P9	0	0
VDAC2	1702.55571271079	2209.11984990962
VDAC2P1	0	0
VDAC2P2	0	0
VDAC2P3	0	0
VDAC2P4	0	0
VDAC3	1750.26965623985	1672.4390097263
VDAC3P1	0	0
VDR	62.3908286943036	93.6709660749748
VEGFA	1028.69578074685	431.455361866409
VEGFB	983.80151929237	1015.28127402913
VEGFC	156.910251171188	117.524151315721
VEGFD	0	1.29303339234735
VENTX	0	0
VENTXP1	0	0
VENTXP2	0	0
VENTXP3	0	0
VENTXP4	0	0
VENTXP5	0	0
VENTXP6	0	0
VENTXP7	0	0
VEPH1	161.656142351289	644.262087474963
VEZF1	991.611335737674	958.348221138631
VEZF1P1	0	0
VEZT	819.252150743198	939.719178961102
VGF	35.8371196333322	434.204565795538
VGLL1	0	0
VGLL2	0	0.798095116531754
VGLL3	0	0
VGLL4	466.158796025117	661.575741135096
VHL	227.263950211848	494.679867341133
VHLL	0	0
VIL1	1.89702001048961	0
VILL	3.28678507101227	0.727923274731484
VIM	47421.0300501507	20349.7739176112
VIM-AS1	206.568571935253	50.1781840908495
VINAC1P	0	0
VIP	0	0
VIPAS39	368.768073067382	356.149864755466
VIPR1	0	0
VIPR1-AS1	0	0
VIPR2	0.329912312909501	0
VIRMA	834.42155104333	494.382161110616
VIT	0	0
VKORC1	4454.27007887324	2249.00697701441
VKORC1L1	722.459504013844	696.0066359074
VLDLR	433.24172866572	604.70792404429
VLDLR-AS1	6.98463859836684	25.3323969933724
VMA21	235.217949552549	277.096501389978
VMAC	38.200216082825	27.8720954752154
VMO1	0	2.27524859677492
VMP1	1681.63454990818	1359.89423620638
VN1R1	3.34332320530352	8.0809679566722
VN1R104P	0	0
VN1R105P	0	0
VN1R107P	0	0
VN1R108P	12.9520168976668	5.59922508887448
VN1R10P	0	0
VN1R110P	0	0
VN1R11P	0	0
VN1R12P	0	0
VN1R13P	0	0
VN1R17P	0	0
VN1R2	2.13556871276128	1.07733406983365
VN1R20P	0	0
VN1R21P	0	0
VN1R25P	0	0
VN1R28P	0	0
VN1R3	0	0
VN1R31P	0	0
VN1R32P	0	0
VN1R33P	0	0
VN1R34P	0	0
VN1R35P	0	0
VN1R36P	0	0
VN1R37P	0	0
VN1R38P	0	0
VN1R4	0	0
VN1R40P	0	0
VN1R42P	13.8436110729647	0
VN1R46P	0	0
VN1R48P	0	0
VN1R5	0	0
VN1R51P	1.57444855160422	0
VN1R53P	0	0
VN1R54P	0	0
VN1R64P	0	0
VN1R65P	0	0
VN1R66P	0	0
VN1R67P	0	0
VN1R68P	0	0
VN1R69P	0	0
VN1R6P	0	0
VN1R70P	0	0
VN1R71P	0	0
VN1R74P	0	0
VN1R76P	0	0
VN1R78P	0	0
VN1R79P	0	0
VN1R7P	0	0
VN1R80P	7.1463310769771	0
VN1R81P	28.9222675707143	0
VN1R82P	0	0
VN1R83P	22.3031027839068	31.4635520867247
VN1R84P	59.0575192661253	0
VN1R85P	0	0
VN1R87P	0	0
VN1R88P	0	0
VN1R8P	0	0
VN1R90P	0	0
VN1R91P	0	0
VN1R92P	0	0
VN1R93P	0	0
VN1R96P	0	0
VN1R9P	0	0
VN2R10P	0	1.80327530449255
VN2R17P	0	0
VN2R19P	0	0
VN2R1P	0	0
VN2R3P	0	0
VN2R9P	0	0
VNN1	0	1.66531388059463
VNN2	1.2792648700014	5.12568903422719
VNN3	0	0
VOPP1	1041.17550375395	907.98492593985
VPREB1	0	0
VPREB3	0	0
VPS11	316.861514071141	235.285080187804
VPS13A	107.50595494677	126.193384954318
VPS13A-AS1	0	0
VPS13B	104.942001884533	64.9399992736945
VPS13B-DT	46.4376421172857	5.84394986360486
VPS13C	72.0605734998172	75.6866777214393
VPS13D	80.5562077796485	97.9634168975372
VPS16	410.521514294981	308.097742629774
VPS18	234.091835428639	276.061571542851
VPS25	2127.48031187421	1288.47891201558
VPS25P1	0	0
VPS26A	1340.22169482096	1072.98370151319
VPS26AP1	0	0
VPS26B	392.796935093226	389.210312224126
VPS26BP1	0	0
VPS26C	677.893431030564	499.964615091184
VPS28	841.983289234437	928.168935728549
VPS29	3097.67165537778	3683.36998449187
VPS33A	318.531083820931	358.26786515379
VPS33B	192.422959289877	132.838345820331
VPS33B-DT	3.12993484439681	6.77285962492669
VPS35	1407.81254045644	1163.06469750671
VPS35L	186.335086391939	376.370980621292
VPS35P1	0	0
VPS36	182.736615244525	322.512262464133
VPS37A	775.221669568558	704.579607195934
VPS37B	478.667146426013	515.110926990032
VPS37C	130.015821890855	138.332503727281
VPS37D	53.8114621929783	20.3607925167104
VPS39	465.376501161846	523.723386615396
VPS41	986.944528217153	1037.46994582854
VPS45	338.292720960865	323.269134958771
VPS4A	345.564195198395	337.881725393844
VPS4B	948.975674934639	873.829420389169
VPS50	322.850876194497	294.377813492388
VPS51	1132.80102211767	739.465380164894
VPS52	824.545584409862	727.650839511893
VPS53	359.407476998224	163.645156552238
VPS54	181.155155112033	193.438839877817
VPS72	1185.44654750634	1481.69700218031
VPS8	211.381150609826	180.138493377333
VPS9D1	151.057827934245	176.931724062602
VPS9D1-AS1	3.20710097218589	1.61763057038706
VRK1	210.744994911758	181.002243571269
VRK2	379.789580939763	335.115902821029
VRK3	719.025437006158	644.339634792803
VRTN	0	0
VSIG1	4.07310868794335	3.01361569804268
VSIG10	318.747009521883	325.461576208283
VSIG10L	36.03084845114	10.3879101365307
VSIG10L2	0	0
VSIG2	0	1.238451058041
VSIG4	0	0
VSIG8	0	0
VSIR	120.368002802374	50.901781181961
VSNL1	0	3.07896584620485
VSTM1	156.02824465484	51.1323839211743
VSTM2A	0	0
VSTM2A-OT1	0	0
VSTM2B	0	0
VSTM2L	0	0
VSTM4	192.841484814291	64.6102182985419
VSTM5	0	0
VSX1	0	0
VSX2	0	0
VTA1	1168.09900541391	1036.77931921172
VTA1P1	0	0
VTA1P2	0	0
VTCN1	0	6.95145287031244
VTI1A	166.420840838137	205.458388271786
VTI1B	1851.20866524533	1387.81424368873
VTI1BP1	0	0
VTI1BP2	0	0
VTI1BP3	0	0
VTI1BP4	0	0
VTN	0	43.0284128648137
VTRNA1-1	0	145.555343622916
VTRNA1-2	0	366.181884350503
VTRNA1-3	0	0
VTRNA2-1	0	176.196006034124
VTRNA2-2P	0	0
VTRNA3-1P	0	0
VWA1	0	8.66637492695435
VWA2	0	0
VWA3A	2.98089032799696	0.566691938058402
VWA3B	0	0
VWA5A	66.304762874674	72.3525623320454
VWA5B1	0.328711434414792	0.342931048711044
VWA5B2	2.76750196709025	11.9651185242838
VWA7	14.4590806705114	36.8877287326509
VWA8	78.1271792269945	177.414903504526
VWA8-AS1	0.637356576563145	0
VWA8P1	0	0
VWC2	0	0
VWC2L	0	0
VWC2L-IT1	0	0
VWCE	16.3687099051954	5.47290815040294
VWDE	0	0
VWF	0	3.356432398288
VWFP1	0	0
VXN	83.4015150517911	42.5995680021875
WAC	2476.92915531291	2456.41214791518
WAC-AS1	219.199760584753	123.740534132194
WAKMAR2	1.5724148057664	6.18388879412942
WAPL	294.133920108362	295.688589955
WARS	698.167010420395	1116.50386995486
WARS2	297.911128461407	342.83896007998
WARS2-AS1	140.966361718	183.693968338294
WARS2-IT1	2.5593626073459	1.29964654528181
WARS2P1	0	0
WARSP1	0	0
WAS	3.74102704614018	2.92562455366684
WASF1	526.180349556383	418.728663502315
WASF1P1	0	0
WASF2	885.908228684599	648.198952685274
WASF3	79.6892122444841	41.7207047526982
WASF3-AS1	0	0
WASF4P	0	0
WASF5P	0	0
WASH2P	135.336953238929	126.0403676491
WASH3P	310.771762379428	388.574915916244
WASH4P	29.7669887467027	45.9058776563324
WASH5P	1014.18233127094	1022.53367300316
WASH6P	448.279012962426	571.170719705865
WASH7P	276.207341522393	299.241892295113
WASH8P	158.248281611399	167.536701653967
WASH9P	154.361696470295	132.46385459508
WASHC1	156.165958301572	183.213094923763
WASHC2A	811.273746452443	533.424653273322
WASHC2C	639.131959203526	412.086942509498
WASHC3	1403.91075064407	668.693742545737
WASHC4	548.033413439893	553.67043029159
WASHC5	756.202678932563	616.140712344466
WASHC5-AS1	0	0
WASIR1	0	0
WASIR2	2.75909581762729	2.78350846884755
WASL	385.811095616365	563.096593599058
WBP1	1060.77004446205	1037.09932339305
WBP11	1205.96070934428	1310.20424383187
WBP11P1	0	0
WBP1L	267.55865334151	259.370106942809
WBP1LP1	0	0
WBP1LP10	0	0
WBP1LP11	0	0
WBP1LP12	0	0
WBP1LP2	5.8245318654534	19.6278760256423
WBP1LP3	0	0
WBP1LP4	0	0
WBP1LP5	0	0
WBP1LP6	0	0
WBP1LP7	0	0
WBP1LP8	0	0
WBP2	1224.37306265037	1021.78411881033
WBP2NL	5.4455772243406	5.39608503951296
WBP2P1	0	0
WBP4	211.687684530105	253.453298048459
WDCP	231.346317285605	143.411367064794
WDFY1	794.205815359199	825.393544812502
WDFY2	46.565729367052	95.1398292914529
WDFY3	211.864097454779	244.137042674631
WDFY3-AS1	0	0
WDFY3-AS2	12.2258146815031	19.168366716124
WDFY4	0.498635741416204	0.503171365347837
WDHD1	183.686742561936	169.781171455384
WDPCP	53.5350083420914	72.362891810116
WDR1	7402.68177637542	4126.88891891155
WDR11	684.503221217509	604.852574853433
WDR11-AS1	1.174478536834	1.7977675200601
WDR12	1125.91621138643	1266.70547761137
WDR13	869.06606274836	365.955569678754
WDR17	36.9228300065976	46.2584902084749
WDR18	333.613401061189	216.873871837482
WDR19	154.871120749155	122.914271176939
WDR20	248.023556118901	177.923754177005
WDR24	93.4332085094118	93.0020275504801
WDR25	45.5008406773643	64.2281800745528
WDR26	664.168435762463	645.823287077515
WDR27	350.054454211186	281.537452753363
WDR3	698.438583281271	962.966603204667
WDR31	15.3661119451688	8.63119371566611
WDR33	465.412837420815	404.960269673538
WDR34	378.729418288022	517.713631476489
WDR35	101.920320425732	137.347029591581
WDR36	187.917960462014	190.454916664708
WDR37	109.3620482434	117.593618008649
WDR38	0	0
WDR4	185.024327514963	191.442734943956
WDR41	370.405122252775	527.128150298531
WDR43	1727.4110309381	1332.50572039272
WDR44	172.28265804395	176.5795879624
WDR45	860.379469418862	470.68927336074
WDR45B	1524.05626165179	905.207973449704
WDR45BP1	0	0
WDR45P1	0	0
WDR46	989.63519332959	668.313991291063
WDR47	110.151800174743	129.077177027607
WDR48	359.332693258417	203.759513116501
WDR49	0	0
WDR5	350.806397838954	456.511302385812
WDR53	128.779459373527	223.290612223984
WDR54	271.895199906978	125.024991389612
WDR55	448.718728181569	434.360308405857
WDR59	670.586317818351	531.794787417103
WDR5B	56.1604967426782	49.4019676474266
WDR6	1315.44470486192	837.554313561642
WDR60	552.194999756285	276.722486616667
WDR61	711.117981391631	933.155691376919
WDR62	133.015403311552	130.726539297233
WDR63	10.4225213006248	14.3586987250071
WDR64	0	0
WDR66	44.8893804644693	3.25563422575089
WDR7	135.371875560316	165.489254258995
WDR7-OT1	0	0
WDR70	194.717663772195	389.46557611578
WDR72	0	4.06611709273625
WDR73	103.154436138134	175.890524107938
WDR74	810.902810580634	706.701342977472
WDR75	625.405104510659	708.570997566318
WDR76	416.903215043964	451.680403696225
WDR77	670.023086435324	790.281380939483
WDR78	12.3624630327962	21.4903838353807
WDR81	247.27039224363	104.516365364796
WDR82	437.066875313513	363.886205494518
WDR82P1	0	0
WDR82P2	0	0
WDR83	199.284081724361	146.415129736707
WDR83OS	2536.11942975973	1874.60559154101
WDR86	1.00587132237517	0
WDR86-AS1	0	0
WDR87	0	0
WDR88	0	0
WDR89	119.078666048223	97.4155733982459
WDR90	189.017171033841	248.425853404368
WDR91	453.228433678371	254.134471858787
WDR92	326.875465517453	247.80436949315
WDR93	0.709196227157952	5.00924417996329
WDR95P	0	0
WDR97	1.70081195966044	3.35121048501986
WDSUB1	212.801402488908	120.892456896367
WDTC1	275.932940786352	148.81063480327
WDYHV1	370.183134052326	255.699788006104
WEE1	460.014501206936	428.062852527184
WEE2	0	0
WEE2-AS1	9.56927776112559	5.92988273559764
WFDC1	0.354046096851569	0.318631999744356
WFDC10A	0	0
WFDC10B	7.98328528076577	0
WFDC11	0	0
WFDC12	0	0
WFDC13	0	0
WFDC2	0	4.93699500770234
WFDC21P	0	3.11246994666245
WFDC3	230.573881247395	4.15694789067761
WFDC5	0	0
WFDC6	0	5.4934527580783
WFDC8	0	2.22556418841716
WFDC9	0	0
WFIKKN1	2.32319629305567	4.94943993238881
WFIKKN2	0	0
WFS1	130.297486004888	160.79605018022
WHAMM	96.7630121471459	71.3924544976581
WHAMMP2	23.201882861165	17.9566160248299
WHAMMP3	113.905572028134	107.726336436567
WHRN	29.7589118703753	43.9016158652495
WHSC1L2P	0.621822632163837	0.628173296463528
WIF1	0	0
WIPF1	13.9077224893758	75.2137896414311
WIPF2	721.496709365215	519.774800687348
WIPF3	0	0.320099471721168
WIPI1	485.007862354112	297.08751002661
WIPI2	791.560861105593	757.053546375078
WIZ	735.48686635255	611.041666502753
WIZP1	0	0
WLS	363.553238835098	1113.59711289804
WNK1	1398.99592297638	1320.92603243024
WNK2	0	0
WNK3	22.829688003837	9.38903817226246
WNK4	26.1217027070036	46.7518276057703
WNT1	0	0
WNT10A	5.86714368300762	0
WNT10B	2.34397923861734	0.591314974344646
WNT11	0	1.99069243981679
WNT16	0	0
WNT2	0	0
WNT2B	85.2152095899543	217.505227832909
WNT3	149.779008551427	116.901352397147
WNT3A	1.72107194200667	0
WNT4	1.92024345105665	2.58374169922494
WNT5A	167.872199344033	47.8913291248034
WNT5A-AS1	7.43527793801062	0
WNT5B	426.027528584783	192.005348453403
WNT6	0	2.37879113248945
WNT7A	0	0
WNT7B	3.03647938089723	39.2723897530476
WNT8A	0	0
WNT8B	0	0
WNT9A	22.8205070940548	7.03668059343325
WNT9B	0.489590414689924	0
WRAP53	252.011460540744	183.216811248899
WRAP73	234.525236351181	202.141958778425
WRBP1	0	0
WRN	396.407550608643	338.988828180921
WRNIP1	822.20452989145	491.421412519894
WSB1	1133.05163771192	581.023650545498
WSB2	976.955388470062	1608.42645274195
WSCD1	197.783797104309	169.585464056295
WSCD2	0	0
WSPAR	0	0
WT1	92.1210163258458	0
WT1-AS	11.1671628123846	0
WTAP	1234.27814090283	1109.66590793678
WTAPP1	0	0
WTIP	216.572916353607	268.091483481778
WWC1	1837.08124009845	2175.27481950147
WWC2	355.068199402631	307.534538319921
WWC2-AS1	0	0
WWC2-AS2	6.64804397770452	4.26891409670058
WWC3	134.957804907737	58.135808169159
WWC3-AS1	0	0
WWOX	216.816481628946	385.754415718734
WWOX-AS1	0	0
WWP1	178.208664142207	199.518252290429
WWP1P1	0	0
WWP2	486.110307550271	450.118098725172
WWTR1	3487.6330645479	6843.60496239873
WWTR1-AS1	2.38688159129124	6.19214094173928
WWTR1-IT1	0	0
XAB2	428.642460876022	346.540019695887
XACT	0.718125339836357	0
XAF1	5.19885480070171	51.1714720383749
XAGE1A	0	0
XAGE1B	0	0
XAGE2	0	0
XAGE3	0	0
XAGE5	0	0
XBP1	805.903398455094	1228.2158983966
XBP1P1	0	0
XCL1	0	0
XCL2	0	0
XCR1	0	0
XDH	1.75312765021222	1.76919946170633
XG	0	0.572790522897101
XGY1	0	0
XIAP	639.026804859207	385.150674877781
XIAP-AS1	0	0
XIAPP1	0	0
XIAPP2	1.44934412906665	1.45981062960812
XIAPP3	0	0
XIRP1	0	0
XIRP2	0	0
XIRP2-AS1	0	0
XIST	1634.90180158532	1451.02660916801
XK	17.4853138461876	5.63676950178771
XKR3	0	0.808081549205123
XKR4	10.6294404128664	36.5254727932322
XKR5	0	8.7926156331154
XKR6	47.6830886993554	87.0004292687949
XKR7	37.4567367115439	199.431785792262
XKR8	118.623494360712	77.368629303797
XKR9	71.5453578875708	30.669173295329
XKRX	0	0
XKRY	0	0
XKRY2	0	0
XKRYP1	0	0
XKRYP3	0	0
XKRYP4	0	0
XKRYP6	0	0
XPA	156.48975000796	170.631657227296
XPC	531.642099902386	524.126731770166
XPNPEP1	995.524863168877	872.568557031845
XPNPEP2	0	0
XPNPEP3	94.1939069287865	121.918658143943
XPO1	1482.08172319811	1403.60165026067
XPO4	99.1823561958102	148.533282599652
XPO5	581.440051844973	604.566798979507
XPO6	1065.54535716527	1568.70061414807
XPO7	973.465228815269	883.614752227481
XPOT	810.942032821792	1222.32899162604
XPOTP1	0	0
XPR1	228.292289583479	611.408000870783
XRCC1	570.240310361168	436.031263477427
XRCC2	103.808527537591	110.881172489781
XRCC3	206.624722689385	208.869269597837
XRCC4	139.362665964348	229.199016506103
XRCC5	4986.6308851857	5909.80268762236
XRCC6	4263.41843035567	4386.56450778054
XRCC6P1	0	0
XRCC6P2	0	0.745247067288911
XRCC6P3	0	0
XRCC6P4	0	0
XRCC6P5	0	0
XRN1	154.736719202788	220.043192029688
XRN2	1669.28107409509	1529.1719123091
XRRA1	91.0684075872168	49.8324324466506
XXYLT1	260.141853437111	319.831038697877
XXYLT1-AS1	0	0
XXYLT1-AS2	0	4.89861203937379
XYLB	96.4742396071842	36.8540531094947
XYLT1	0	0
XYLT2	380.035238067963	207.455255528752
YAE1	657.745111015333	582.586088923095
YAF2	242.299859308987	360.14285600437
YAP1	1175.69475558302	1020.16555439414
YAP1P1	0	0
YAP1P2	0	0
YARS	2395.17086816006	5048.09178422425
YARS2	273.71906317433	260.504462780885
YBEY	203.48595557735	318.108112248634
YBX1	29982.8391022136	46440.9455732905
YBX1P1	13.391092939547	11.4599460607858
YBX1P10	1.5163027896507	0
YBX1P2	1.47322611590498	0
YBX1P3	0	0
YBX1P4	0	1.93109783109614
YBX1P5	0	0
YBX1P6	0	0
YBX1P7	0	0
YBX1P8	0	0
YBX1P9	0	0
YBX2	0	0
YBX2P1	0	0
YBX3	5269.62408117757	5773.52609307652
YBX3P1	0	0
YDJC	538.726120880694	378.033816951796
YEATS2	478.15380960754	318.88430963398
YEATS2-AS1	3.71274829449056	1.87293257819706
YEATS4	256.403731742168	245.540879730267
YES1	272.231252195417	589.707444555398
YES1P1	0	0
YIF1A	1260.43019484533	1163.76195633455
YIF1B	870.40994262898	786.830496708506
YIPF1	378.176045730057	644.347715417714
YIPF2	749.801124950401	587.560590227556
YIPF3	3056.86295688338	2220.36872776076
YIPF4	166.728691850958	130.868312336655
YIPF5	1174.2865318579	1145.93421103059
YIPF6	256.355096163132	212.826908112755
YIPF7	0	0
YJEFN3	47.0164849207437	66.3585872814086
YJU2	510.942654134116	472.64156377415
YKT6	1498.04639559686	1428.86940225475
YLPM1	526.000702007376	458.776907595311
YME1L1	1180.21127897064	1050.51653402551
YME1L1P1	0	0
YOD1	58.5750566463717	79.0651031413019
YPEL1	33.5864796441665	12.9876034467244
YPEL2	24.8099947486371	100.881189523224
YPEL3	301.709022914975	255.374542853426
YPEL4	3.99950645762244	3.24021624095556
YPEL5	1112.89853355172	707.421471498456
YPEL5P1	0	0
YPEL5P2	0	0
YPEL5P3	0	0
YRDC	111.695761907788	235.653911164002
YRDCP1	2.58740893089977	0
YRDCP2	0	0
YRDCP3	0	0
YTHDC1	1004.24227259007	753.122570110752
YTHDC2	175.81589437249	199.81864570989
YTHDF1	762.006001734279	624.802074997006
YTHDF1P1	0	0
YTHDF2	886.907611389301	609.371302231589
YTHDF2P1	0	0
YTHDF3	737.280145956303	662.407816804026
YTHDF3-AS1	8.92397989129097	4.5003744494068
YWHAB	4841.08038287323	3576.37463968053
YWHABP1	0	0
YWHABP2	6.75501900877357	0
YWHAE	10676.8046876944	9269.85728320107
YWHAEP1	0	0
YWHAEP2	0	0
YWHAEP3	0	0
YWHAEP4	0	0
YWHAEP5	0	0
YWHAEP7	0.532299077284032	39.8078455018853
YWHAG	1530.60273455165	2335.7881240421
YWHAH	3991.76406469391	3979.95129291879
YWHAQ	5218.59964491172	5636.7596297035
YWHAQP5	0	0
YWHAQP6	0	0
YWHAQP7	0	0
YWHAQP9	0	0
YWHAZ	8539.3718047602	8057.6290917722
YWHAZP1	0	0
YWHAZP2	0	0
YWHAZP3	2.24459685867613	0
YWHAZP4	4.54548005453977	0
YWHAZP5	0	0
YWHAZP6	0	0
YWHAZP7	0	0
YWHAZP8	0	0
YY1	621.216304738057	598.246435291534
YY1AP1	616.680257390403	804.084460469529
YY1P1	0	0
YY1P2	0	0
YY2	28.9445225608824	15.6718383892445
ZACN	2.9438180467248	1.48632041557884
ZACNP1	0	0
ZADH2	178.943601780969	221.385433378453
ZAN	0	0
ZAP70	3.99784072293623	0
ZAR1	0	0
ZAR1L	1.74692956765888	0
ZBBX	0	2.66612976878023
ZBED1	696.300942084656	419.717472801599
ZBED1P1	0	0
ZBED2	220.813586329579	4.20405945855655
ZBED3	254.345135467116	407.30355560742
ZBED3-AS1	41.0948949563066	53.4295493072133
ZBED4	142.951200810668	139.339227619529
ZBED5	419.655318649711	499.437087502637
ZBED5-AS1	70.1729668272055	38.7161225834478
ZBED6	64.5356751618869	88.0679484286538
ZBED6CL	738.295449985564	488.109309210152
ZBED8	63.153560859516	45.586692972337
ZBED9	21.0773351139439	16.5911047632901
ZBP1	0.638305657954126	0
ZBTB1	442.914301346398	251.673464179441
ZBTB10	67.5013995566362	66.2934848882555
ZBTB11	126.064331204013	138.013566798295
ZBTB11-AS1	9.92537697282295	11.4468341033826
ZBTB12	217.856209977268	175.997497097624
ZBTB12BP	0	0
ZBTB14	75.2637813013993	106.827614670197
ZBTB16	1.42592699841981	1.4405810292886
ZBTB17	186.048734977974	111.178611907211
ZBTB18	163.101167191576	317.017437524466
ZBTB2	322.520305335316	361.017850464102
ZBTB20	6.63006953829983	47.7211404916485
ZBTB20-AS1	0	0
ZBTB20-AS2	0	0
ZBTB20-AS3	0	0
ZBTB20-AS4	2.41368829833444	0
ZBTB20-AS5	0	0
ZBTB21	159.697180253282	121.619636906071
ZBTB22	98.1715651454084	75.8648135729621
ZBTB24	150.833166810694	135.036104273499
ZBTB25	68.6551919929484	33.2872385923492
ZBTB26	55.6036571322846	37.2205780583005
ZBTB3	46.8734835348333	18.3232362640238
ZBTB32	0	0
ZBTB33	339.649132589647	241.087178512954
ZBTB34	38.1953350928142	44.8743020308666
ZBTB37	24.435030123168	20.5245585777071
ZBTB38	2740.25602905311	2128.61986410424
ZBTB39	51.6073659299867	72.1893108391445
ZBTB4	576.706459984939	340.713889134858
ZBTB40	102.149843170286	90.2097142497717
ZBTB40-IT1	32.2955546313617	10.8174220318737
ZBTB41	84.7774893786326	93.832445166657
ZBTB42	20.8376049021855	20.3150912465754
ZBTB43	64.4753019640158	62.2040597665888
ZBTB44	311.262747362693	434.381462872016
ZBTB44-DT	0	2.47257593246205
