Name	DRR068893	DRR068894	DRR068895	DRR095105	DRR095106	DRR095107	DRR095108	DRR095109	DRR095110	DRR095111	DRR095112	DRR095113	DRR095114	DRR095115	DRR095116
KWMTBOMO01440	2.067225	2.340071	2.659389	0.508994	0.800925	0.227283	0.974324	1.085754	1.406827	8.898149	6.747877	8.020267	0.213958	0.000000	0.140699
KWMTBOMO01441	1.616246	1.921265	0.000000	0.000000	0.250205	0.745589	34.121507	32.559050	28.474237	1537.940925	1525.054406	1577.764319	2.300832	1.219998	1.812559
KWMTBOMO01442	29.181320	29.385841	27.754392	36.148691	29.645032	33.935407	0.534384	0.238120	0.118665	0.850009	0.871669	1.299291	0.000000	0.155689	0.000000
KWMTBOMO01443	18.696800	17.284142	18.781528	20.662362	21.622982	21.284998	0.000000	0.363434	0.000000	0.982601	1.339710	1.109405	0.000000	0.000000	0.000000
KWMTBOMO01444	45.954972	41.798457	43.204393	2.333087	2.224150	2.409887	2.539478	3.171559	2.390550	7.216178	8.362969	8.032292	0.991917	0.659069	0.803583
KWMTBOMO01445	2.492969	1.411283	3.231521	0.410441	0.000000	0.273724	0.386880	0.000000	0.000000	1.870999	2.225526	1.895239	0.505527	0.000000	0.331778
KWMTBOMO01446	6.556738	6.126380	5.669396	0.030429	0.102914	0.040886	0.235344	0.138084	0.255656	1.868811	1.759141	1.795464	0.038925	0.103480	0.025628
KWMTBOMO01447	1.350098	1.536142	2.314759	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.134286
KWMTBOMO01448	108.616426	113.494843	106.664992	0.000000	0.084093	0.000000	0.000000	0.240213	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01449	79.412692	84.432595	70.889127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01450	105.287342	122.773232	83.168332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01451	0.068539	0.000000	0.072783	0.000000	0.000000	0.062670	0.000000	0.000000	0.000000	0.140838	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01452	34.569277	33.233809	32.096693	1.490089	1.882959	1.435259	1.811992	2.260863	2.295553	14.967803	15.026523	16.240114	18.830847	18.163525	18.374320
KWMTBOMO01453	5.355880	3.537447	6.087011	0.000000	0.000000	0.000000	0.000000	0.000000	0.319756	0.586701	2.387914	0.395390	0.000000	0.000000	0.000000
KWMTBOMO01454	3.479685	2.393254	2.459039	1.453389	0.000000	0.988301	0.000000	0.888389	2.846991	6.388318	5.492749	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01455	13.084430	10.458834	8.986562	0.264173	0.533390	0.000000	0.753486	0.167604	0.835156	3.919999	4.524786	4.087780	2.639236	2.188420	3.685331
KWMTBOMO01456	0.119992	0.534834	0.179453	0.000000	0.093020	0.184778	0.066351	0.177825	0.000000	0.783265	0.698616	0.640855	0.000000	0.000000	0.000000
KWMTBOMO01457	0.509199	0.168121	0.338411	0.064892	0.000000	0.043563	0.062584	0.083871	0.041805	1.033947	1.368272	0.604330	0.000000	0.000000	0.000000
KWMTBOMO01458	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.071079	0.000000	0.000000	0.000000
KWMTBOMO01459	18.184498	20.425678	21.981414	0.215580	0.145239	0.144253	0.000000	0.274752	0.000000	0.000000	0.000000	0.000000	0.000000	0.179529	0.000000
KWMTBOMO01460	0.000000	0.128347	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156761	0.000000	0.000000	0.000000	0.111005	0.000000
KWMTBOMO01461	0.000000	0.000000	0.141779	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01462	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.708611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01463	0.072817	0.000000	0.108958	0.083544	0.056445	0.112123	0.321866	0.646768	0.698463	0.000000	0.000000	0.064822	0.106304	0.000000	0.000000
KWMTBOMO01464	0.087041	0.000000	0.000000	0.099890	0.067465	0.067007	0.576601	0.965209	0.641434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01465	0.651513	2.258630	1.467648	0.000000	0.000000	0.000000	0.000000	0.000000	0.119213	0.000000	0.145959	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01466	0.295863	0.293051	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01467	0.000000	0.000000	0.357538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01468	1.972464	1.562961	0.986169	0.302076	0.101896	0.506020	0.289577	0.484230	0.289597	4.993456	3.063854	3.864281	0.954517	1.520942	1.506700
KWMTBOMO01470	0.221864	0.329632	0.166248	0.000000	0.000000	0.000000	0.122299	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01471	0.953526	0.861137	0.795872	0.032149	0.043490	0.000000	0.062153	0.104189	0.145417	2.084184	2.235247	1.921853	0.575650	0.464557	0.568506
KWMTBOMO01472	56.755910	53.012717	52.178802	14.951648	11.599967	14.948520	10.987705	10.809261	10.770049	43.155063	46.657305	49.591330	53.301415	43.658151	49.263846
KWMTBOMO01473	0.000000	0.198534	0.000000	0.000000	0.000000	0.000000	0.219706	0.146716	0.146220	0.000000	0.000000	0.000000	0.000000	0.000000	0.189886
KWMTBOMO01474	0.000000	0.000000	0.000000	0.000000	0.000000	0.057425	0.082465	0.000000	0.000000	0.000000	0.213221	0.080199	0.000000	0.000000	0.000000
KWMTBOMO01475	0.000000	0.080667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062998	0.246570	0.420729	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01476	2.982448	4.162579	2.643757	0.467201	0.315164	0.000000	2.088838	1.496824	1.392464	34.081983	34.011006	33.918338	0.000000	0.000000	0.258690
KWMTBOMO01477	295.182348	286.733315	294.711376	10.604037	10.675056	8.247724	33.691734	26.277686	36.931096	198.945770	207.986058	190.683814	1.628648	0.359623	1.068673
KWMTBOMO01478	469.381455	455.740734	465.661121	18.573653	17.815398	17.288026	94.125259	102.421495	103.407007	316.183922	328.613449	301.117263	1.135712	1.757351	0.994643
KWMTBOMO01479	39.756993	31.144635	29.715921	4.093913	3.658870	5.452893	5.122007	3.395272	4.650444	26.513221	22.173939	24.659849	31.521618	30.195253	24.466723
KWMTBOMO01480	0.655352	0.793375	0.653746	0.083544	0.000000	0.112123	0.000000	0.000000	0.053728	0.760924	0.913208	0.648218	0.106304	0.000000	0.000000
KWMTBOMO01481	18.478333	22.415272	21.240234	3.104976	2.734162	2.875367	3.867098	4.708253	2.724564	22.352209	21.024885	23.111581	21.530034	16.268799	18.867577
KWMTBOMO01482	42.980220	46.690844	46.625831	8.509923	8.053942	6.932904	18.202038	18.050428	16.307459	62.835635	62.110544	65.220722	8.965280	10.792772	9.163915
KWMTBOMO01483	0.000000	0.000000	0.000000	0.000000	1.608339	1.596400	0.000000	1.535589	3.058995	498.531193	535.842809	517.494298	0.000000	0.000000	0.000000
KWMTBOMO01484	70.397964	70.872313	88.810092	44.200954	42.442647	44.376523	12.898534	14.047067	12.326007	502.188306	477.735369	492.109931	0.824039	0.000000	0.000000
KWMTBOMO01485	15.139896	15.704988	13.829677	0.442000	0.085361	0.042391	0.243617	0.122435	0.366162	3.089981	2.712139	2.058181	0.241528	0.106984	0.317953
KWMTBOMO01486	14.331992	13.597988	19.248667	9.014525	6.780128	8.359625	5.639811	8.428451	6.189932	61.077072	64.483128	65.421011	2.840796	4.351769	4.310890
KWMTBOMO01487	47.060087	38.647037	47.164068	2.053473	1.961756	2.750752	4.585446	4.598737	5.020091	10.145477	10.275321	9.415087	6.041273	7.018052	5.817188
KWMTBOMO01488	5.826513	6.043391	6.903878	0.630428	0.724418	0.550209	1.033741	0.692707	0.853032	24.321936	25.995346	24.120904	0.321530	0.534079	0.317453
KWMTBOMO01489	15.165719	14.710268	13.642422	1.442628	1.583635	1.088924	2.343678	1.395207	1.564658	50.922682	47.515527	46.449085	5.274050	5.635866	5.583168
KWMTBOMO01490	0.000000	0.270119	0.000000	0.314061	0.422348	0.000000	0.892886	1.388931	0.988623	0.000000	0.000000	0.242553	0.000000	0.000000	0.000000
KWMTBOMO01491	14.035889	16.714235	12.076353	8.518518	8.187278	7.039408	6.413122	7.531109	6.004923	32.035810	35.330303	43.393830	12.326915	9.849093	11.707982
KWMTBOMO01492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.564078	0.313244	0.257481	0.416234	0.000000	0.278270	0.000000	0.000000	0.000000
KWMTBOMO01493	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.074175	0.000000	0.000000	0.000000
KWMTBOMO01494	2.214347	2.292990	2.864800	0.115541	0.000000	0.154958	0.555177	0.743236	0.592692	0.921394	0.811623	1.613075	1.025862	0.973283	0.867760
KWMTBOMO01495	116.113372	116.993462	127.190136	0.456748	0.000000	0.000000	0.429774	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.371373	0.000000
KWMTBOMO01496	62.063074	56.596979	69.240739	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190574	0.000000	0.000000	0.000000
KWMTBOMO01497	0.549739	0.272247	0.414554	0.000000	0.000000	0.211399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01498	0.734664	0.000000	0.000000	1.270022	0.000000	0.846841	0.398833	0.000000	0.000000	368.625984	385.217767	388.612570	0.520855	0.000000	0.683638
KWMTBOMO01499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01501	0.554661	0.769142	0.166248	0.254733	0.515823	0.512322	0.122299	0.245529	0.163161	363.850838	372.343359	374.748532	0.968172	0.535767	1.379958
KWMTBOMO01502	246.867530	239.719859	252.643997	4.399532	3.945892	3.919180	11.132877	8.167444	9.248965	225.947106	202.836119	208.358910	14.238089	10.411421	10.552459
KWMTBOMO01503	55.992963	56.702638	68.105915	19.077623	17.500764	16.030352	36.764975	37.332188	33.737675	87.752204	83.657512	93.859578	1.439934	0.477492	1.182410
KWMTBOMO01504	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01505	74.713550	78.140794	76.647335	0.848721	0.571017	1.134305	1.074549	1.075213	1.428656	8.718482	9.466398	8.969241	17.629297	10.055834	10.423758
KWMTBOMO01506	4.009418	4.429535	2.778079	1.063276	0.716937	0.593395	0.000000	0.339982	0.112953	28.289779	25.011435	27.051228	0.000000	0.444656	0.293657
KWMTBOMO01507	909.959772	888.868366	985.346092	0.000000	0.000000	0.000000	0.856158	0.566530	0.564439	1.043475	0.705685	1.402967	0.000000	0.729633	0.000000
KWMTBOMO01508	1382.310892	1314.388998	1292.728583	0.000000	0.563971	0.560169	0.000000	0.523312	0.000000	0.000000	0.651775	0.000000	1.019231	0.674559	0.667899
KWMTBOMO01509	253.992719	257.086850	225.718396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.838906
KWMTBOMO01510	186.284839	181.009413	189.609352	0.150467	0.101512	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190193	0.252548	0.000000
KWMTBOMO01511	116.563161	105.178829	122.460168	0.000000	0.000000	0.000000	0.000000	0.119060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01512	6.131497	5.205658	5.001238	2.819734	2.850404	4.179198	0.000000	0.128513	0.256166	1.837966	1.569896	1.092050	0.000000	0.167989	0.000000
KWMTBOMO01513	0.437403	0.144414	0.437622	0.335047	0.000000	0.112213	0.000000	0.107227	0.213747	0.763958	0.783871	1.038596	0.000000	0.000000	0.000000
KWMTBOMO01514	0.051520	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01515	0.000000	0.000000	0.000000	0.000000	0.306504	0.000000	0.000000	0.000000	0.000000	0.520738	1.060767	0.702629	0.000000	0.000000	0.735741
KWMTBOMO01516	51.209224	49.840481	54.529480	69.057768	68.516971	64.166701	42.888990	44.710239	45.445616	911.030805	905.768878	890.333031	39.866512	35.982520	37.000657
KWMTBOMO01517	1419.032859	1411.801258	1380.268572	0.146226	0.543496	0.490736	0.211415	0.330491	0.376522	1.914131	1.941118	1.304917	0.000000	0.928073	0.796812
KWMTBOMO01518	9.156739	9.648624	9.374586	1.568487	1.358371	1.199253	0.000000	0.713370	0.426580	3.835172	3.142692	4.857949	0.280954	0.932126	0.554031
KWMTBOMO01519	35.961262	33.386115	33.284480	112.091919	103.263927	104.125003	3.728051	3.908403	3.481404	8.849925	9.292989	9.134298	3.770869	3.919342	2.588441
KWMTBOMO01520	4.548323	3.003402	3.703811	0.918287	1.468207	0.729122	5.923759	8.117028	7.611048	4.104614	4.228532	4.387973	13.009455	13.608539	11.734295
KWMTBOMO01521	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01522	77.112143	76.773264	79.143086	291.819509	289.337881	286.531992	40.835088	41.369105	41.749927	1456.758875	1437.317039	1421.667817	17.676511	19.245091	16.300610
KWMTBOMO01523	0.000000	0.000000	0.000000	1.894589	0.846615	1.261561	0.000000	0.392942	0.000000	0.721199	1.954004	0.485393	0.000000	0.508846	1.008013
KWMTBOMO01524	0.000000	0.000000	0.000000	0.000000	0.000000	0.311427	0.000000	0.000000	0.000000	0.000000	0.361685	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01525	108.650659	114.697884	124.884278	23.998128	22.011997	29.015911	16.587540	21.218873	21.527772	88.707510	90.372672	102.903285	0.000000	0.000000	1.008013
KWMTBOMO01526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.723201	0.000000	0.239871	3.057013	2.673021	2.065588	0.000000	0.000000	0.000000
KWMTBOMO01527	6.873217	7.015503	6.451106	0.000000	0.000000	0.000000	0.000000	0.031103	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040396
KWMTBOMO01528	0.000000	0.206880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01529	0.218037	0.000000	0.328160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195382	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01530	65.398687	85.589206	86.839180	0.671580	0.450185	0.894504	3.150650	4.595052	4.577278	4.604444	10.391425	6.196463	0.000000	0.540462	0.000000
KWMTBOMO01531	45.305545	43.188825	48.329458	0.000000	0.494290	0.327296	1.630789	1.399747	2.014998	5.027312	7.624277	6.818770	0.000000	0.203145	0.201237
KWMTBOMO01532	14.757425	15.494314	15.312074	1.257021	0.621108	0.584427	1.120358	1.314213	1.247760	5.060506	5.928770	5.516599	0.617352	0.779445	0.690883
KWMTBOMO01533	1.771874	1.930536	1.724451	0.000000	0.000000	0.136404	0.097806	0.130973	0.000000	0.115800	0.476221	0.630989	0.000000	0.171553	0.000000
KWMTBOMO01534	24.516016	24.392774	22.776013	2.292595	1.891350	1.622354	1.100689	1.145801	1.468449	7.256698	6.162650	5.728892	1.774982	1.928761	2.229163
KWMTBOMO01535	44.086390	34.939576	33.702354	0.000000	0.324625	0.000000	0.000000	0.000000	0.000000	0.000000	0.749032	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01536	66.912593	73.008059	68.369430	0.000000	1.000821	0.000000	3.517681	3.513567	3.500931	0.000000	0.000000	0.000000	0.920333	2.744996	1.812559
KWMTBOMO01537	21.062378	14.455386	14.714739	112.254968	103.793492	96.893333	7.038509	7.003179	4.650504	97.996743	89.649542	94.876825	6800.415034	6880.229420	6906.902493
KWMTBOMO01538	0.000000	0.000000	0.000000	3.948298	6.630452	6.580700	0.000000	1.255469	1.250773	340.905833	310.604463	314.878708	31.316956	60.685878	47.437632
KWMTBOMO01539	0.187817	0.155021	0.088996	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.044278	0.000000	0.000000	0.000000
KWMTBOMO01540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.239262	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.089149	0.000000	15.234396	11.201523	12.202596
KWMTBOMO01542	104.406200	84.544872	71.115591	1210.153341	1267.742438	1268.758953	29109.603558	29445.762328	29386.902533	821.377141	816.889737	836.589510	28455.068246	28750.733184	28902.167661
KWMTBOMO01543	0.491537	0.243429	0.740554	5.375230	4.377795	4.348169	0.000000	0.000000	0.000000	0.000000	0.660446	0.437524	126.930939	127.451851	132.497545
KWMTBOMO01544	1.052850	0.870917	0.773990	0.194134	0.206153	0.225376	0.233123	0.242544	0.235614	1.187991	0.858152	1.220103	0.060634	0.140632	0.000000
KWMTBOMO01545	0.000000	0.000000	0.000000	7.597009	3.060843	5.063483	0.000000	0.000000	0.000000	0.000000	1.189634	0.000000	24.034079	23.235768	24.228240
KWMTBOMO01546	0.034665	0.000000	0.000000	0.000000	0.000000	0.000000	0.153261	0.000000	0.000000	0.000000	0.062105	0.000000	0.050624	0.033631	0.066634
KWMTBOMO01547	1.680702	1.942188	1.257296	0.321364	0.000000	0.215666	1.857581	1.607238	1.602192	14.268324	14.679024	14.088665	0.102262	0.067935	0.134600
KWMTBOMO01548	0.000000	0.126768	0.000000	0.123975	0.157479	0.000000	0.000000	0.167749	0.000000	0.151921	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01549	1.129561	0.958999	0.484644	0.185466	0.000000	0.124184	1.418477	1.422181	0.590608	11.421509	9.688426	9.627580	0.233490	0.000000	0.000000
KWMTBOMO01550	0.420263	0.000000	1.264648	1.933945	0.488323	0.808359	0.230190	0.000000	0.000000	2.758994	1.694759	2.058378	0.000000	0.000000	0.000000
KWMTBOMO01551	0.363523	0.720267	0.000000	0.837903	0.281254	0.000000	89.613210	84.042174	86.616674	7.162309	8.760833	9.026993	0.515641	0.341641	0.000000
KWMTBOMO01552	0.106591	0.168749	0.000000	0.261820	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01554	0.024358	0.059811	0.000000	0.000000	0.000000	0.000000	0.024855	0.034940	0.000000	0.000000	0.033190	0.014352	0.022439	0.020051	0.000000
KWMTBOMO01555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01557	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.068714	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01559	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
KWMTBOMO01560	0.000000	0.000000	0.245767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.236736	0.000000	0.000000
KWMTBOMO01561	2.026879	1.728842	2.315237	0.345279	0.497953	0.927089	0.182188	0.252870	0.290359	1.043349	1.186370	0.900740	0.116779	0.526174	0.234012
KWMTBOMO01562	0.152471	0.339913	0.226498	0.000000	0.000000	0.000000	0.000000	0.000000	0.412059	0.000000	0.114798	0.000000	0.000000	0.123519	0.000000
KWMTBOMO01563	0.272056	0.071860	0.189552	0.020787	0.014064	0.013968	0.000000	0.053951	0.053786	0.212735	0.178655	0.112984	0.026617	0.017691	0.000000
KWMTBOMO01564	0.923746	0.522836	1.187595	0.303172	0.000000	0.000000	0.581083	0.485837	0.387399	1.209390	0.236477	0.939974	0.000000	0.127148	0.125957
KWMTBOMO01565	5.802264	5.636788	5.339506	0.847551	0.686241	0.902238	1.522840	0.626535	0.508982	16.316611	14.982044	15.616108	13.164725	13.549258	12.761121
KWMTBOMO01566	0.644810	0.182480	0.137943	0.000000	0.000000	0.000000	0.203344	0.068070	0.067854	0.000000	0.082527	0.410054	0.000000	0.000000	0.000000
KWMTBOMO01567	4.145933	3.409198	3.512280	0.269273	0.000000	0.361342	0.604898	0.520863	0.115382	2.248467	1.821985	2.646260	0.000000	0.075820	0.000000
KWMTBOMO01568	1.237158	1.137871	1.455428	0.000000	0.068493	0.000000	0.097558	0.065321	0.000000	2.425594	2.058375	2.517534	0.000000	0.000000	0.084760
KWMTBOMO01569	0.000000	0.000000	0.000000	0.000000	0.000000	0.033950	0.097615	0.032714	0.000000	57.809678	61.561619	65.887516	0.000000	0.128664	0.084975
KWMTBOMO01570	0.318562	0.105178	0.159107	0.365723	0.329182	0.408686	2.342037	1.332358	2.031204	2.361276	3.234866	3.120036	0.000000	0.000000	0.000000
KWMTBOMO01571	0.075342	0.149253	0.225497	0.518672	0.584015	0.696063	2.747062	3.122262	3.168011	0.393699	0.472449	0.670710	0.000000	0.000000	0.072365
KWMTBOMO01572	0.157541	0.111861	0.169843	0.043442	0.000000	0.087532	1.006121	0.271305	0.554263	0.597993	0.696250	0.742904	0.000000	0.036881	0.000000
KWMTBOMO01573	66.297327	56.610258	45.119218	0.000000	2.344132	1.164251	1.644282	1.632411	1.084203	7.015335	10.167068	7.410236	10.591191	6.309751	14.574810
KWMTBOMO01574	15.590972	15.445076	12.355066	0.427825	0.574342	0.855760	1.208926	0.804148	0.534159	5.363728	4.306748	6.583363	3.157133	2.091684	4.143615
